Rep	JarID	M_ID	ZS_ID	Diameter	Notes	X	conv_pix_in_0.1mm	diameter_mm	diameter_um	sampleID
Rep8	16	1	7	75.007			1031.2316	0.00727353583811823	7.27353583811823	R8_J16_Bd
Rep8	16	1	8	94.26			1031.2316	0.00914052672551927	9.14052672551927	R8_J16_Bd
Rep8	16	1	9	92.477			1031.2316	0.00896762667086618	8.96762667086618	R8_J16_Bd
Rep8	16	1	10	65.253			1031.2316	0.00632767653745289	6.32767653745289	R8_J16_Bd
Rep8	16	1	11	55.579			1031.2316	0.00538957495096155	5.38957495096155	R8_J16_Bd
Rep8	16	1	12	103.73			1031.2316	0.0100588461408669	10.0588461408669	R8_J16_Bd
Rep8	16	1	13	56.939			1031.2316	0.0055214560919196	5.5214560919196	R8_J16_Bd
Rep8	16	1	14	89.9			1031.2316	0.0087177313030361	8.7177313030361	R8_J16_Bd
Rep8	16	1	15	83.726			1031.2316	0.0081190297116574	8.1190297116574	R8_J16_Bd
Rep8	16	1	16	67.742			1031.2316	0.00656903841969156	6.56903841969156	R8_J16_Bd
Rep8	16	1	17	72.719			1031.2316	0.00705166521274173	7.05166521274173	R8_J16_Bd
Rep8	16	1	18	100			1031.2316	0.009697142717504	9.697142717504	R8_J16_Bd
Rep8	16	1	19	76.557			1031.2316	0.00742384155023954	7.42384155023954	R8_J16_Bd
Rep8	16	1	20	76.655			1031.2316	0.00743334475010269	7.43334475010269	R8_J16_Bd
Rep8	16	1	21	69.836			1031.2316	0.00677209658819609	6.77209658819609	R8_J16_Bd
Rep8	16	1	22	59.034			1031.2316	0.00572461123185131	5.72461123185131	R8_J16_Bd
Rep8	16	1	23	73.007			1031.2316	0.00707959298376815	7.07959298376815	R8_J16_Bd
Rep8	16	1	24	83.726			1031.2316	0.0081190297116574	8.1190297116574	R8_J16_Bd
Rep8	16	1	25	91.662			1031.2316	0.00888859495771852	8.88859495771852	R8_J16_Bd
Rep8	16	1	26	66.121			1031.2316	0.00641184773624082	6.41184773624082	R8_J16_Bd
Rep8	16	1	27	72.111			1031.2316	0.00699270658501931	6.99270658501931	R8_J16_Bd
Rep8	16	1	28	69.029			1031.2316	0.00669384064646584	6.69384064646584	R8_J16_Bd
Rep8	16	1	29	60.828			1031.2316	0.00589857797220333	5.89857797220333	R8_J16_Bd
Rep8	16	1	30	83.934			1031.2316	0.00813919976850981	8.13919976850981	R8_J16_Bd
Rep8	16	1	31	84.149			1031.2316	0.00816004862535244	8.16004862535244	R8_J16_Bd
Rep8	16	1	32	82.006			1031.2316	0.00795223885691633	7.95223885691633	R8_J16_Bd
Rep8	16	1	33	98.061			1031.2316	0.0095091151202116	9.5091151202116	R8_J16_Bd
Rep8	16	1	34	65			1031.2316	0.0063031427663776	6.3031427663776	R8_J16_Bd
Rep8	16	1	35	72.111			1031.2316	0.00699270658501931	6.99270658501931	R8_J16_Bd
Rep8	16	1	36	76.158			1031.2316	0.0073851499507967	7.3851499507967	R8_J16_Bd
Rep8	16	1	37	69.527			1031.2316	0.00674213241719901	6.74213241719901	R8_J16_Bd
Rep8	16	1	38	90.089			1031.2316	0.00873605890277218	8.73605890277218	R8_J16_Bd
Rep8	16	1	39	70.576			1031.2316	0.00684385544430562	6.84385544430562	R8_J16_Bd
Rep8	16	1	40	78.518			1031.2316	0.00761400251892979	7.61400251892979	R8_J16_Bd
Rep8	16	1	41	75.584			1031.2316	0.00732948835159822	7.32948835159822	R8_J16_Bd
Rep8	16	1	42	59.405			1031.2316	0.00576058763133325	5.76058763133325	R8_J16_Bd
Rep8	16	1	43	65.069			1031.2316	0.00630983379485268	6.30983379485268	R8_J16_Bd
Rep8	16	1	44	96.933			1031.2316	0.00939973135035815	9.39973135035815	R8_J16_Bd
Rep8	16	1	45	61.465			1031.2316	0.00596034877131384	5.96034877131384	R8_J16_Bd
Rep8	16	1	46	45.188			1031.2316	0.00438194485118571	4.38194485118571	R8_J16_Bd
Rep8	16	1	47	57.14			1031.2316	0.00554094734878179	5.54094734878179	R8_J16_Bd
Rep8	16	2	1	95.635			1031.2316	0.00927386243788495	9.27386243788495	R8_J16_Bd
Rep8	16	2	2	54.342			1031.2316	0.00526962129554602	5.26962129554602	R8_J16_Bd
Rep8	16	2	3	123.357			1031.2316	0.0119621043420314	11.9621043420314	R8_J16_Bd
Rep8	16	2	4	78.186			1031.2316	0.00758180800510768	7.58180800510768	R8_J16_Bd
Rep8	16	2	5	64.07			1031.2316	0.00621295933910481	6.21295933910481	R8_J16_Bd
Rep8	16	2	6	84.149			1031.2316	0.00816004862535244	8.16004862535244	R8_J16_Bd
Rep8	16	2	7	75.06			1031.2316	0.0072786753237585	7.2786753237585	R8_J16_Bd
Rep8	16	2	8	72.567			1031.2316	0.00703692555581113	7.03692555581113	R8_J16_Bd
Rep8	16	2	9	72.672			1031.2316	0.00704710755566451	7.04710755566451	R8_J16_Bd
Rep8	24	1	1	183.371			1031.2316	0.0177817475725143	17.7817475725143	R8_J24_Bd
Rep8	24	1	2	60.033			1031.2316	0.00582148568759918	5.82148568759918	R8_J24_Bd
Rep8	24	2	1	80.802			1031.2316	0.00783548525859758	7.83548525859758	R8_J24_Bd
Rep8	24	2	2	82.006			1031.2316	0.00795223885691633	7.95223885691633	R8_J24_Bd
Rep8	24	2	3	81.049			1031.2316	0.00785943720110982	7.85943720110982	R8_J24_Bd
Rep8	24	2	4	79.322			1031.2316	0.00769196754637852	7.69196754637852	R8_J24_Bd
Rep8	24	2	5	78.772			1031.2316	0.00763863326143225	7.63863326143225	R8_J24_Bd
Rep8	24	2	6	78.772			1031.2316	0.00763863326143225	7.63863326143225	R8_J24_Bd
Rep8	24	2	7	76.577			1031.2316	0.00742578097878304	7.42578097878304	R8_J24_Bd
Rep8	24	2	8	51.478			1031.2316	0.00499189512811671	4.99189512811671	R8_J24_Bd
Rep8	24	2	9	65.146			1031.2316	0.00631730059474516	6.31730059474516	R8_J24_Bd
Rep8	24	2	10	73.553			1031.2316	0.00713253938300572	7.13253938300572	R8_J24_Bd
Rep8	24	2	11	90.211			1031.2316	0.00874788941688753	8.74788941688753	R8_J24_Bd
Rep8	24	2	12	93.086			1031.2316	0.00902668227001577	9.02668227001577	R8_J24_Bd
Rep8	24	2	13	89.095			1031.2316	0.00863966930416019	8.63966930416019	R8_J24_Bd
Rep8	24	2	14	81.584			1031.2316	0.00791131691464846	7.91131691464846	R8_J24_Bd
Rep8	24	2	15	77.897			1031.2316	0.00755378326265409	7.55378326265409	R8_J24_Bd
Rep8	24	2	16	91			1031.2316	0.00882439987292864	8.82439987292864	R8_J24_Bd
Rep8	24	2	17	63.285			1031.2316	0.00613683676877241	6.13683676877241	R8_J24_Bd
Rep8	24	2	18	71.61			1031.2316	0.00694412390000462	6.94412390000462	R8_J24_Bd
Rep8	24	2	19	73.553			1031.2316	0.00713253938300572	7.13253938300572	R8_J24_Bd
Rep8	24	2	20	77.389			1031.2316	0.00750452177764917	7.50452177764917	R8_J24_Bd
Rep8	24	2	21	65.856			1031.2316	0.00638615030803943	6.38615030803943	R8_J24_Bd
Rep8	24	2	22	79.259			1031.2316	0.0076858583464665	7.6858583464665	R8_J24_Bd
Rep8	24	2	23	73.546			1031.2316	0.00713186058301549	7.13186058301549	R8_J24_Bd
Rep8	24	2	24	50.09			1031.2316	0.00485729878719775	4.85729878719775	R8_J24_Bd
Rep8	24	2	25	64.537			1031.2316	0.00625824499559556	6.25824499559556	R8_J24_Bd
Rep8	24	2	26	64.761			1031.2316	0.00627996659528277	6.27996659528277	R8_J24_Bd
Rep9	7	1	1	214.767			1031.2316	0.0208262625001018	20.8262625001018	R9_J7_Bd
Rep9	7	2	1	127.632			1031.2316	0.0123766571932047	12.3766571932047	R9_J7_Bd
Rep9	12	1	1	189.528			1031.2316	0.018378800649631	18.378800649631	R9_J12_Bd
Rep9	12	1	2	152.003			1031.2316	0.0147399478448876	14.7399478448876	R9_J12_Bd
Rep9	12	1	3	229.478			1031.2316	0.0222528091652738	22.2528091652738	R9_J12_Bd
Rep9	12	1	4	164.478			1031.2316	0.0159496663988962	15.9496663988962	R9_J12_Bd
Rep9	12	1	5	107.703			1031.2316	0.0104441136210333	10.4441136210333	R9_J12_Bd
Rep9	12	1	6	319.756			1031.2316	0.0310071956677821	31.0071956677821	R9_J12_Bd
Rep9	12	1	7	198.366			1031.2316	0.019235834123004	19.235834123004	R9_J12_Bd
Rep9	12	1	8	105.081			1031.2316	0.0101898545389804	10.1898545389804	R9_J12_Bd
Rep9	12	NA	1	49.649			1031.2316	0.00481453438781356	4.81453438781356	R9_J12_Bd
Rep9	12	2	2	46.011			1031.2316	0.00446175233575077	4.46175233575077	R9_J12_Bd
Rep9	12	2	3	31.321			1031.2316	0.00303724207054943	3.03724207054943	R9_J12_Bd
Rep9	12	2	4	39.446			1031.2316	0.00382513491634663	3.82513491634663	R9_J12_Bd
Rep9	12	2	5	36.235			1031.2316	0.00351375966368757	3.51375966368757	R9_J12_Bd
Rep9	12	2	6	34.015			1031.2316	0.00329848309535899	3.29848309535899	R9_J12_Bd
Rep9	12	2	7	38.275			1031.2316	0.00371158137512466	3.71158137512466	R9_J12_Bd
Rep9	12	2	8	24.515			1031.2316	0.00237725453719611	2.37725453719611	R9_J12_Bd
Rep9	12	2	9	27.659			1031.2316	0.00268213270423443	2.68213270423443	R9_J12_Bd
Rep9	12	2	10	47.297			1031.2316	0.00458645759109787	4.58645759109787	R9_J12_Bd
Rep9	12	2	11	36.056			1031.2316	0.00349640177822324	3.49640177822324	R9_J12_Bd
Rep9	12	2	12	50.488			1031.2316	0.00489589341521342	4.89589341521342	R9_J12_Bd
Rep9	12	2	13	40.853			1031.2316	0.00396157371438191	3.96157371438191	R9_J12_Bd
Rep9	12	2	14	34.176			1031.2316	0.00331409549513417	3.31409549513417	R9_J12_Bd
Rep9	12	2	15	37.336			1031.2316	0.00362052520500729	3.62052520500729	R9_J12_Bd
Rep9	12	2	16	48.052			1031.2316	0.00465967101861502	4.65967101861502	R9_J12_Bd
Rep9	12	2	17	34.132			1031.2316	0.00330982875233847	3.30982875233847	R9_J12_Bd
Rep9	12	2	18	36.401			1031.2316	0.00352985692059863	3.52985692059863	R9_J12_Bd
Rep9	12	2	19	41.785			1031.2316	0.00405195108450905	4.05195108450905	R9_J12_Bd
Rep9	12	2	20	40.853			1031.2316	0.00396157371438191	3.96157371438191	R9_J12_Bd
Rep9	12	2	21	43.909			1031.2316	0.00425791839582883	4.25791839582883	R9_J12_Bd
Rep9	12	2	22	35.693			1031.2316	0.0034612011501587	3.4612011501587	R9_J12_Bd
Rep9	12	2	23	50.249			1031.2316	0.00487271724411859	4.87271724411859	R9_J12_Bd
Rep9	12	2	24	39			1031.2316	0.00378188565982656	3.78188565982656	R9_J12_Bd
Rep9	12	2	25	37.014			1031.2316	0.00358930040545693	3.58930040545693	R9_J12_Bd
Rep9	12	2	26	49.366			1031.2316	0.00478709147392303	4.78709147392303	R9_J12_Bd
Rep9	12	2	27	49.739			1031.2316	0.00482326181625932	4.82326181625932	R9_J12_Bd
Rep9	12	2	28	27.295			1031.2316	0.00264683510474272	2.64683510474272	R9_J12_Bd
Rep9	12	2	29	38.639			1031.2316	0.00374687897461637	3.74687897461637	R9_J12_Bd
Rep9	12	2	30	41.195			1031.2316	0.00399473794247577	3.99473794247577	R9_J12_Bd
Rep9	12	2	31	31.385			1031.2316	0.00304344824188863	3.04344824188863	R9_J12_Bd
Rep9	12	3	1	43.139			1031.2316	0.00418325039690405	4.18325039690405	R9_J12_Bd
Rep9	12	3	2	43.267			1031.2316	0.00419566273958246	4.19566273958246	R9_J12_Bd
Rep9	12	3	3	49.679			1031.2316	0.00481744353062881	4.81744353062881	R9_J12_Bd
Rep9	12	3	4	50.695			1031.2316	0.00491596650063865	4.91596650063865	R9_J12_Bd
Rep9	12	3	5	48.301			1031.2316	0.00468381690398161	4.68381690398161	R9_J12_Bd
Rep9	12	3	6	36.674			1031.2316	0.00355633012021742	3.55633012021742	R9_J12_Bd
Rep9	12	3	7	44.643			1031.2316	0.00432909542337531	4.32909542337531	R9_J12_Bd
Rep9	12	3	8	39.217			1031.2316	0.00380292845952354	3.80292845952354	R9_J12_Bd
Rep9	12	3	9	30.463			1031.2316	0.00295404058603324	2.95404058603324	R9_J12_Bd
Rep9	12	3	10	29.069			1031.2316	0.00281886241655124	2.81886241655124	R9_J12_Bd
Rep9	12	3	11	37.054			1031.2316	0.00359317926254393	3.59317926254393	R9_J12_Bd
Rep9	12	3	12	30.594			1031.2316	0.00296674384299317	2.96674384299317	R9_J12_Bd
Rep9	12	3	13	23.854			1031.2316	0.0023131564238334	2.3131564238334	R9_J12_Bd
Rep9	12	3	14	31.89			1031.2316	0.00309241881261203	3.09241881261203	R9_J12_Bd
Rep9	12	3	15	36.125			1031.2316	0.00350309280669832	3.50309280669832	R9_J12_Bd
Rep9	12	3	16	31.385			1031.2316	0.00304344824188863	3.04344824188863	R9_J12_Bd
Rep9	12	3	17	28.425			1031.2316	0.00275641281745051	2.75641281745051	R9_J12_Bd
Rep9	12	3	18	35.693			1031.2316	0.0034612011501587	3.4612011501587	R9_J12_Bd
Rep9	12	3	19	45.343			1031.2316	0.00439697542239784	4.39697542239784	R9_J12_Bd
Rep9	12	3	20	31.623			1031.2316	0.00306652744155629	3.06652744155629	R9_J12_Bd
Rep9	12	3	21	42.755			1031.2316	0.00414601336886884	4.14601336886884	R9_J12_Bd
Rep9	12	3	22	43.566			1031.2316	0.00422465719630779	4.22465719630779	R9_J12_Bd
Rep9	12	3	23	44.407			1031.2316	0.004306210166562	4.306210166562	R9_J12_Bd
Rep9	12	3	24	40.262			1031.2316	0.00390426360092146	3.90426360092146	R9_J12_Bd
Rep9	12	3	25	20.616			1031.2316	0.00199916294264062	1.99916294264062	R9_J12_Bd
Rep9	12	3	26	31.048			1031.2316	0.00301076887093064	3.01076887093064	R9_J12_Bd
Rep9	12	3	27	60.926			1031.2316	0.00590808117206649	5.90808117206649	R9_J12_Bd
Rep9	12	3	28	27.06			1031.2316	0.00262404681935658	2.62404681935658	R9_J12_Bd
Rep9	12	3	29	44.847			1031.2316	0.00434887759451902	4.34887759451902	R9_J12_Bd
Rep9	12	3	30	30.859			1031.2316	0.00299244127119456	2.99244127119456	R9_J12_Bd
Rep9	12	3	31	33.455			1031.2316	0.00324417909614096	3.24417909614096	R9_J12_Bd
Rep9	12	3	32	35.934			1031.2316	0.00348457126410789	3.48457126410789	R9_J12_Bd
Rep9	12	3	33	44.283			1031.2316	0.0042941857095923	4.2941857095923	R9_J12_Bd
Rep9	12	3	34	43.267			1031.2316	0.00419566273958246	4.19566273958246	R9_J12_Bd
Rep9	12	3	35	47.508			1031.2316	0.0046069185622318	4.6069185622318	R9_J12_Bd
Rep9	12	4	1	60.465			1031.2316	0.0058633773441388	5.86337734413879	R9_J12_Bd
Rep9	12	4	2	57.306			1031.2316	0.00555704460569284	5.55704460569284	R9_J12_Bd
Rep9	12	4	3	66.573			1031.2316	0.00645567882132394	6.45567882132394	R9_J12_Bd
Rep9	12	4	4	60.033			1031.2316	0.00582148568759918	5.82148568759918	R9_J12_Bd
Rep9	12	4	5	49.624			1031.2316	0.00481211010213419	4.81211010213419	R9_J12_Bd
Rep9	12	4	6	60			1031.2316	0.0058182856305024	5.8182856305024	R9_J12_Bd
Rep9	12	4	7	41.725			1031.2316	0.00404613279887854	4.04613279887854	R9_J12_Bd
Rep9	12	4	8	62.37			1031.2316	0.00604810791290725	6.04810791290725	R9_J12_Bd
Rep9	12	4	9	28.018			1031.2316	0.00271694544659027	2.71694544659027	R9_J12_Bd
Rep9	12	4	10	45.188			1031.2316	0.00438194485118571	4.38194485118571	R9_J12_Bd
Rep9	12	4	11	33			1031.2316	0.00320005709677632	3.20005709677632	R9_J12_Bd
Rep9	12	4	12	53.852			1031.2316	0.00522210529623026	5.22210529623026	R9_J12_Bd
Rep9	12	4	13	34.525			1031.2316	0.00334793852321826	3.34793852321826	R9_J12_Bd
Rep9	12	4	14	62.169			1031.2316	0.00602861665604506	6.02861665604506	R9_J12_Bd
Rep9	12	4	15	67.268			1031.2316	0.00652307396321059	6.52307396321059	R9_J12_Bd
Rep9	12	4	16	42.426			1031.2316	0.00411410976932825	4.11410976932825	R9_J12_Bd
Rep9	12	4	17	40.608			1031.2316	0.00393781571472402	3.93781571472402	R9_J12_Bd
Rep9	12	4	18	59.211			1031.2316	0.00574177517446129	5.74177517446129	R9_J12_Bd
Rep9	12	4	19	48.094			1031.2316	0.00466374381855638	4.66374381855637	R9_J12_Bd
Rep9	12	4	20	52.038			1031.2316	0.00504619912733473	5.04619912733473	R9_J12_Bd
Rep9	12	4	21	38.949			1031.2316	0.00377694011704063	3.77694011704063	R9_J12_Bd
Rep9	12	4	22	35.355			1031.2316	0.00342842480777354	3.42842480777354	R9_J12_Bd
Rep9	12	4	23	60.605			1031.2316	0.0058769533439433	5.8769533439433	R9_J12_Bd
Rep9	12	4	24	60.216			1031.2316	0.00583923145877221	5.83923145877221	R9_J12_Bd
Rep9	12	4	25	68.884			1031.2316	0.00667977978952546	6.67977978952546	R9_J12_Bd
Rep9	12	4	26	44.643			1031.2316	0.00432909542337531	4.32909542337531	R9_J12_Bd
Rep9	12	4	27	63.632			1031.2316	0.00617048585400215	6.17048585400215	R9_J12_Bd
Rep9	12	4	28	51.088			1031.2316	0.00495407627151844	4.95407627151844	R9_J12_Bd
Rep9	12	4	29	53.535			1031.2316	0.00519136535381577	5.19136535381577	R9_J12_Bd
Rep9	12	4	30	47.508			1031.2316	0.0046069185622318	4.6069185622318	R9_J12_Bd
Rep9	12	4	31	40.447			1031.2316	0.00392220331494884	3.92220331494884	R9_J12_Bd
Rep9	12	4	32	38.601			1031.2316	0.00374319406038372	3.74319406038372	R9_J12_Bd
Rep9	12	4	33	39.051			1031.2316	0.00378683120261249	3.78683120261249	R9_J12_Bd
Rep9	12	4	34	41.437			1031.2316	0.00401820502785213	4.01820502785213	R9_J12_Bd
Rep9	12	4	35	45.967			1031.2316	0.00445748559295506	4.45748559295506	R9_J12_Bd
Rep9	12	4	36	51.884			1031.2316	0.00503126552754978	5.03126552754978	R9_J12_Bd
Rep9	12	4	37	35.609			1031.2316	0.003453055550276	3.453055550276	R9_J12_Bd
Rep9	12	4	38	51.478			1031.2316	0.00499189512811671	4.99189512811671	R9_J12_Bd
Rep9	12	4	39	51.624			1031.2316	0.00500605295648427	5.00605295648427	R9_J12_Bd
Rep9	12	4	40	29.682			1031.2316	0.00287830590140954	2.87830590140954	R9_J12_Bd
Rep9	12	4	41	49.518			1031.2316	0.00480183113085363	4.80183113085363	R9_J12_Bd
Rep9	12	4	42	41.629			1031.2316	0.00403682354186974	4.03682354186974	R9_J12_Bd
Rep9	12	4	43	49.497			1031.2316	0.00479979473088296	4.79979473088296	R9_J12_Bd
Rep9	12	4	44	49.93			1031.2316	0.00484178335884975	4.84178335884975	R9_J12_Bd
Rep9	12	4	45	67.119			1031.2316	0.00650862522056151	6.50862522056151	R9_J12_Bd
Rep9	12	4	46	68.118			1031.2316	0.00660549967630937	6.60549967630937	R9_J12_Bd
Rep9	12	4	47	30.414			1031.2316	0.00294928898610167	2.94928898610167	R9_J12_Bd
Rep9	12	4	48	46.325			1031.2316	0.00449220136388373	4.49220136388373	R9_J12_Bd
Rep9	12	4	49	31.78			1031.2316	0.00308175195562277	3.08175195562277	R9_J12_Bd
Rep9	12	5	1	178.227			1031.2316	0.0172829265511259	17.2829265511259	R9_J12_Bd
Rep9	12	5	2	71.021			1031.2316	0.00688700772939852	6.88700772939852	R9_J12_Bd
Rep9	12	5	3	85			1031.2316	0.0082425713098784	8.2425713098784	R9_J12_Bd
Rep9	12	5	4	85.44			1031.2316	0.00828523873783542	8.28523873783542	R9_J12_Bd
Rep9	12	5	5	94.021			1031.2316	0.00911735055442444	9.11735055442444	R9_J12_Bd
Rep9	12	5	6	110			1031.2316	0.0106668569892544	10.6668569892544	R9_J12_Bd
Rep9	12	5	7	62.482			1031.2316	0.00605896871275085	6.05896871275085	R9_J12_Bd
Rep9	12	5	8	50.16			1031.2316	0.00486408678710001	4.86408678710001	R9_J12_Bd
Rep9	12	5	9	57.186			1031.2316	0.00554540803443184	5.54540803443184	R9_J12_Bd
Rep9	12	5	10	51.108			1031.2316	0.00495601570006195	4.95601570006195	R9_J12_Bd
Rep9	12	5	11	65.97			1031.2316	0.00639720505073739	6.39720505073739	R9_J12_Bd
Rep9	12	5	12	75.24			1031.2316	0.00729613018065001	7.29613018065001	R9_J12_Bd
Rep9	12	5	13	76.942			1031.2316	0.00746117554970193	7.46117554970193	R9_J12_Bd
Rep9	12	5	14	54.818			1031.2316	0.00531577969488134	5.31577969488134	R9_J12_Bd
Rep9	12	5	15	65.605			1031.2316	0.0063618104798185	6.3618104798185	R9_J12_Bd
Rep9	12	5	16	56.036			1031.2316	0.00543389089318054	5.43389089318054	R9_J12_Bd
Rep9	12	5	17	64.9			1031.2316	0.0062934456236601	6.2934456236601	R9_J12_Bd
Rep9	12	5	18	54.452			1031.2316	0.00528028815253528	5.28028815253528	R9_J12_Bd
Rep9	12	5	19	74.404			1031.2316	0.00721506206753168	7.21506206753168	R9_J12_Bd
Rep9	12	5	20	81.216			1031.2316	0.00787563142944805	7.87563142944805	R9_J12_Bd
Rep9	12	5	21	61.62			1031.2316	0.00597537934252597	5.97537934252597	R9_J12_Bd
Rep9	12	5	22	65.856			1031.2316	0.00638615030803943	6.38615030803943	R9_J12_Bd
Rep9	12	5	23	68.731			1031.2316	0.00666494316116768	6.66494316116767	R9_J12_Bd
Rep9	12	5	24	86.215			1031.2316	0.00836039159389608	8.36039159389608	R9_J12_Bd
Rep9	12	5	25	61.717			1031.2316	0.00598478557096194	5.98478557096194	R9_J12_Bd
Rep9	12	5	26	70.214			1031.2316	0.00680875178766826	6.80875178766826	R9_J12_Bd
Rep9	12	5	27	69.34			1031.2316	0.00672399876031728	6.72399876031728	R9_J12_Bd
Rep9	12	5	28	58.941			1031.2316	0.00571559288912403	5.71559288912403	R9_J12_Bd
Rep9	12	5	29	45.541			1031.2316	0.0044161757649785	4.4161757649785	R9_J12_Bd
Rep9	12	5	30	56.08			1031.2316	0.00543815763597624	5.43815763597624	R9_J12_Bd
Rep9	12	5	31	80.623			1031.2316	0.00781812737313325	7.81812737313325	R9_J12_Bd
Rep9	12	5	32	60.926			1031.2316	0.00590808117206649	5.90808117206649	R9_J12_Bd
Rep9	12	5	33	52.498			1031.2316	0.00509080598383525	5.09080598383525	R9_J12_Bd
Rep9	12	5	34	58.078			1031.2316	0.00563190654747197	5.63190654747198	R9_J12_Bd
Rep9	12	5	35	66.528			1031.2316	0.00645131510710106	6.45131510710106	R9_J12_Bd
Rep9	12	5	36	46.872			1031.2316	0.00454524473454848	4.54524473454848	R9_J12_Bd
Rep9	12	5	37	64.195			1031.2316	0.00622508076750169	6.22508076750169	R9_J12_Bd
Rep9	12	5	38	41.785			1031.2316	0.00405195108450905	4.05195108450905	R9_J12_Bd
Rep9	12	5	39	86.267			1031.2316	0.00836543410810918	8.36543410810918	R9_J12_Bd
Rep9	12	5	40	64.031			1031.2316	0.00620917745344499	6.20917745344499	R9_J12_Bd
Rep9	12	5	41	53.075			1031.2316	0.00514675849731525	5.14675849731525	R9_J12_Bd
Rep9	12	5	42	58.694			1031.2316	0.0056916409466118	5.6916409466118	R9_J12_Bd
Rep9	12	5	43	75			1031.2316	0.007272857038128	7.272857038128	R9_J12_Bd
Rep9	12	5	44	47.802			1031.2316	0.00463542816182126	4.63542816182126	R9_J12_Bd
Rep9	12	5	45	51.42			1031.2316	0.00498627078534056	4.98627078534056	R9_J12_Bd
Rep9	12	5	46	75.273			1031.2316	0.00729933023774679	7.29933023774679	R9_J12_Bd
Rep9	12	5	47	79.906			1031.2316	0.00774859885984875	7.74859885984875	R9_J12_Bd
Rep9	12	5	48	58.241			1031.2316	0.00564771289010151	5.64771289010151	R9_J12_Bd
Rep9	12	5	49	72.367			1031.2316	0.00701753127037612	7.01753127037612	R9_J12_Bd
Rep9	12	5	50	50.931			1031.2316	0.00493885175745196	4.93885175745196	R9_J12_Bd
Rep9	12	6	1	78.102			1031.2316	0.00757366240522498	7.57366240522498	R9_J12_Bd
Rep9	12	6	2	69.203			1031.2316	0.00671071367479429	6.71071367479429	R9_J12_Bd
Rep9	12	6	3	64.382			1031.2316	0.00624321442438343	6.24321442438343	R9_J12_Bd
Rep9	12	6	4	63.53			1031.2316	0.00616059476843029	6.16059476843029	R9_J12_Bd
Rep9	12	6	5	79.398			1031.2316	0.00769933737484383	7.69933737484383	R9_J12_Bd
Rep9	12	6	6	49.679			1031.2316	0.00481744353062881	4.81744353062881	R9_J12_Bd
Rep9	12	6	7	45.618			1031.2316	0.00442364256487098	4.42364256487098	R9_J12_Bd
Rep9	12	6	8	31.953			1031.2316	0.00309852801252405	3.09852801252405	R9_J12_Bd
Rep9	12	6	9	45.277			1031.2316	0.00439057530820429	4.39057530820429	R9_J12_Bd
Rep9	12	6	10	53.759			1031.2316	0.00521308695350298	5.21308695350298	R9_J12_Bd
Rep9	12	6	11	43.324			1031.2316	0.00420119011093143	4.20119011093143	R9_J12_Bd
Rep9	12	6	12	45.967			1031.2316	0.00445748559295506	4.45748559295506	R9_J12_Bd
Rep9	12	6	13	47.539			1031.2316	0.00460992467647423	4.60992467647423	R9_J12_Bd
Rep9	12	6	14	46.239			1031.2316	0.00448386182114668	4.48386182114668	R9_J12_Bd
Rep9	12	6	15	54.129			1031.2316	0.00524896638155774	5.24896638155774	R9_J12_Bd
Rep9	12	6	16	65.734			1031.2316	0.00637431979392408	6.37431979392408	R9_J12_Bd
Rep9	12	6	17	52			1031.2316	0.00504251421310208	5.04251421310208	R9_J12_Bd
Rep9	12	6	18	48.166			1031.2316	0.00467072576131298	4.67072576131298	R9_J12_Bd
Rep9	12	6	19	56.223			1031.2316	0.00545202455006228	5.45202455006227	R9_J12_Bd
Rep9	12	6	20	58.31			1031.2316	0.00565440391857658	5.65440391857658	R9_J12_Bd
Rep9	12	6	21	52			1031.2316	0.00504251421310208	5.04251421310208	R9_J12_Bd
Rep9	12	6	22	60.671			1031.2316	0.00588335345813685	5.88335345813685	R9_J12_Bd
Rep9	12	6	23	55.317			1031.2316	0.00536416843704169	5.36416843704169	R9_J12_Bd
Rep9	12	6	24	35.355			1031.2316	0.00342842480777354	3.42842480777354	R9_J12_Bd
Rep9	12	6	25	65.742			1031.2316	0.00637509556534148	6.37509556534148	R9_J12_Bd
Rep9	12	6	26	50			1031.2316	0.004848571358752	4.848571358752	R9_J12_Bd
Rep9	12	6	27	67.357			1031.2316	0.00653170442022917	6.53170442022917	R9_J12_Bd
Rep9	12	6	28	64.257			1031.2316	0.00623109299598655	6.23109299598655	R9_J12_Bd
Rep9	12	6	29	54.424			1031.2316	0.00527757295257438	5.27757295257438	R9_J12_Bd
Rep9	12	6	30	68.066			1031.2316	0.00660045716209627	6.60045716209627	R9_J12_Bd
Rep9	12	6	31	40.05			1031.2316	0.00388370565836035	3.88370565836035	R9_J12_Bd
Rep9	12	6	32	87.818			1031.2316	0.00851583679165766	8.51583679165766	R9_J12_Bd
Rep9	12	7	1	65.146			1031.2316	0.00631730059474516	6.31730059474516	R9_J12_Bd
Rep9	12	7	2	82.292			1031.2316	0.00797997268508839	7.97997268508839	R9_J12_Bd
Rep9	12	7	3	72.801			1031.2316	0.00705961686977009	7.05961686977009	R9_J12_Bd
Rep9	12	7	4	75.273			1031.2316	0.00729933023774679	7.29933023774679	R9_J12_Bd
Rep9	12	7	5	83.096			1031.2316	0.00805793771253713	8.05793771253713	R9_J12_Bd
Rep9	12	7	6	64.761			1031.2316	0.00627996659528277	6.27996659528277	R9_J12_Bd
