sampleID	anyedge	anyevap	primers	Run1_1	Run1_2	Run2_1	Run2_2	Run3_1	Run3_2	Run4_1	Run4_2	sd	ave_log10copies	nRep	Run1_ave	Run2_ave	Run3_ave	Run4_ave	ave_over_same_plate	R1	R2	R3	R4	totalStDev	lwr_95	upr_95
R5_J1_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.26019043543383	NA	2.86337683523654	NA	NA	NA	0.426517193619997	2.56178363533518	2	NA	2.26019043543383	2.86337683523654	NA	FALSE	2.26019043543383	2.86337683523654	NA	NA	0.350673253365182	1.86043712860482	3.26313014206555
R9_J14_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.07146678078528	NA	2.80342577487765	NA	NA	NA	0.5175731682732	2.43744627783146	2	NA	2.07146678078528	2.80342577487765	NA	FALSE	2.07146678078528	2.80342577487765	NA	NA	0.350673253365182	1.7360997711011	3.13879278456183
R12_J20_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	3.65315074355408	NA	4.31933115823817	NA	NA	NA	0.471060688716786	3.98624095089613	2	NA	3.65315074355408	4.31933115823817	NA	FALSE	3.65315074355408	4.31933115823817	NA	NA	0.350673253365182	3.28489444416576	4.68758745762649
R1_J23_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.39146250133733	NA	2.16680261011419	NA	NA	NA	0.548248248642037	1.77913255572576	2	NA	1.39146250133733	2.16680261011419	NA	FALSE	1.39146250133733	2.16680261011419	NA	NA	0.350673253365182	1.0777860489954	2.48047906245612
R4_J9_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.26618166256553	NA	2.97185970636215	NA	NA	NA	0.498989730103051	2.61902068446384	2	NA	2.26618166256553	2.97185970636215	NA	FALSE	2.26618166256553	2.97185970636215	NA	NA	0.350673253365182	1.91767417773348	3.3203671911942
R9_J13_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	0.993045897079276	NA	1.73858075040783	NA	NA	NA	0.527172750399538	1.36581332374355	2	NA	0.993045897079276	1.73858075040783	NA	FALSE	0.993045897079276	1.73858075040783	NA	NA	0.350673253365182	0.66446681701319	2.06715983047392
R11_J21_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	4.07852786990478	NA	4.84176182707993	NA	NA	NA	0.539687906750393	4.46014484849236	2	NA	4.07852786990478	4.84176182707993	NA	FALSE	4.07852786990478	4.84176182707993	NA	NA	0.350673253365182	3.75879834176199	5.16149135522272
R1_J7_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.29314218465818	NA	2.97471451876019	NA	NA	NA	0.481944419312679	2.63392835170919	2	NA	2.29314218465818	2.97471451876019	NA	FALSE	2.29314218465818	2.97471451876019	NA	NA	0.350673253365182	1.93258184497882	3.33527485843955
R12_J5_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.34353268428373	NA	1.09624796084829	NA	NA	NA	0.17485670482504	1.21989032256601	2	NA	1.34353268428373	1.09624796084829	NA	FALSE	1.34353268428373	1.09624796084829	NA	NA	0.350673253365182	0.518543815835644	1.92123682929637
R9_J20_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.59815983738098	NA	3.08890701468189	NA	2.99007593509956	2.90329608730866	0.822706590260356	2.54458428775566	4	NA	1.59815983738098	3.08890701468189	2.94668601120411	FALSE	1.59815983738098	3.08890701468189	2.94668601120411	NA	0.350673253365182	1.8432377810253	3.24593079448602
R6_20_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.05894939552798	NA	1.74143556280587	NA	NA	NA	0.482590596948216	1.40019247916692	2	NA	1.05894939552798	1.74143556280587	NA	FALSE	1.05894939552798	1.74143556280587	NA	NA	0.350673253365182	0.698845972436561	2.10153898589729
R5_J12_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.52680004279448	NA	3.16027732463295	NA	NA	NA	0.447936081715606	2.84353868371372	2	NA	2.52680004279448	3.16027732463295	NA	FALSE	2.52680004279448	3.16027732463295	NA	NA	0.350673253365182	2.14219217698335	3.54488519044408
R11_J2_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.15833957419493	NA	2.85481239804241	NA	NA	NA	0.492480656654701	2.50657598611867	2	NA	2.15833957419493	2.85481239804241	NA	FALSE	2.15833957419493	2.85481239804241	NA	NA	0.350673253365182	1.80522947938831	3.20792249284903
R9_J12_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	3.40751043115438	NA	4.02814029363785	NA	NA	NA	0.438851584368932	3.71782536239611	2	NA	3.40751043115438	4.02814029363785	NA	FALSE	3.40751043115438	4.02814029363785	NA	NA	0.350673253365182	3.01647885566575	4.41917186912648
R3_J6_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.41296672729218	NA	3.06892332789559	NA	NA	NA	0.463831360450751	2.74094502759389	2	NA	2.41296672729218	3.06892332789559	NA	FALSE	2.41296672729218	3.06892332789559	NA	NA	0.350673253365182	2.03959852086352	3.44229153432425
R7_J15_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.80239649085268	NA	3.48572593800979	NA	NA	NA	0.483186885869245	3.14406121443123	2	NA	2.80239649085268	3.48572593800979	NA	FALSE	2.80239649085268	3.48572593800979	NA	NA	0.350673253365182	2.44271470770087	3.8454077211616
R10_J27_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.19674761955708	NA	1.92985318107667	NA	NA	NA	0.518383913876077	1.56330040031687	2	NA	1.19674761955708	1.92985318107667	NA	FALSE	1.19674761955708	1.92985318107667	NA	NA	0.350673253365182	0.86195389358651	2.26464690704724
R8_J24_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.77190542420028	NA	2.27243066884176	NA	NA	NA	0.353924794641048	2.02216804652102	2	NA	1.77190542420028	2.27243066884176	NA	FALSE	1.77190542420028	2.27243066884176	NA	NA	0.350673253365182	1.32082153979066	2.72351455325138
R8_J11_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	4.11447523269498	NA	4.31362153344209	NA	NA	NA	0.140817699706494	4.21404838306853	2	NA	4.11447523269498	4.31362153344209	NA	FALSE	4.11447523269498	4.31362153344209	NA	NA	0.350673253365182	3.51270187633817	4.9153948897989
R6_J23_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	0.987054669947577	NA	1.57871125611745	NA	NA	NA	0.418364384214404	1.28288296303252	2	NA	0.987054669947577	1.57871125611745	NA	FALSE	0.987054669947577	1.57871125611745	NA	NA	0.350673253365182	0.581536456302152	1.98422946976288
R1_J4_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	3.36257622766663	NA	3.88539967373572	NA	NA	NA	0.369692004078776	3.62398795070118	2	NA	3.36257622766663	3.88539967373572	NA	FALSE	3.36257622766663	3.88539967373572	NA	NA	0.350673253365182	2.92264144397081	4.32533445743154
R1_J26_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	3.44645340751043	NA	3.97675367047308	NA	NA	NA	0.3749789120059	3.71160353899176	2	NA	3.44645340751043	3.97675367047308	NA	FALSE	3.44645340751043	3.97675367047308	NA	NA	0.350673253365182	3.01025703226139	4.41295004572212
R12_J23_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	0.774366106772226	NA	1.38458401305057	NA	NA	NA	0.431489219530875	1.0794750599114	2	NA	0.774366106772226	1.38458401305057	NA	FALSE	0.774366106772226	1.38458401305057	NA	NA	0.350673253365182	0.378128553181035	1.78082156664176
R4_J3_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	3.20380870867658	NA	3.74551386623165	NA	NA	NA	0.383043390310915	3.47466128745411	2	NA	3.20380870867658	3.74551386623165	NA	FALSE	3.20380870867658	3.74551386623165	NA	NA	0.350673253365182	2.77331478072375	4.17600779418448
R12_J19_Bd	TRUE	TRUE	ITS1-3/5.8SChytr	NA	NA	3.35658500053493	NA	3.26876019575856	3.22593800978793	NA	NA	0.0772414440562878	3.30196705165409	3	NA	3.35658500053493	3.24734910277325	NA	FALSE	3.35658500053493	3.24734910277325	NA	NA	0.350673253365182	2.60062054492372	4.00331355838445
R2_J19_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	3.18883064084733	NA	3.49143556280587	NA	NA	NA	0.213973992337311	3.3401331018266	2	NA	3.18883064084733	3.49143556280587	NA	FALSE	3.18883064084733	3.49143556280587	NA	NA	0.350673253365182	2.63878659509624	4.04147960855696
R2_J3_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	3.46442708890553	NA	3.56566068515497	NA	NA	NA	0.0715829623918827	3.51504388703025	2	NA	3.46442708890553	3.56566068515497	NA	FALSE	3.46442708890553	3.56566068515497	NA	NA	0.350673253365182	2.81369738029989	4.21639039376062
R5_J18_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.67058949395528	NA	2.8805057096248	NA	NA	NA	0.148433179580933	2.77554760179004	2	NA	2.67058949395528	2.8805057096248	NA	FALSE	2.67058949395528	2.8805057096248	NA	NA	0.350673253365182	2.07420109505967	3.4768941085204
R6_J19_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.99657644163903	NA	1.97838499184339	NA	NA	NA	0.0128632975101085	1.98748071674121	2	NA	1.99657644163903	1.97838499184339	NA	FALSE	1.99657644163903	1.97838499184339	NA	NA	0.350673253365182	1.28613421001085	2.68882722347157
R2_J11_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	3.92275596448058	NA	4.05668841761827	NA	NA	NA	0.094704545834609	3.98972219104943	2	NA	3.92275596448058	4.05668841761827	NA	FALSE	3.92275596448058	4.05668841761827	NA	NA	0.350673253365182	3.28837568431906	4.69106869777979
R10_J1_Bd	TRUE	TRUE	ITS1-3/5.8SChytr	NA	NA	4.32416818230448	NA	3.89396411092985	NA	5.50669152103571	5.50669152103571	0.835097468261253	4.57494127142335	4	NA	4.32416818230448	3.89396411092985	5.50669152103571	FALSE	4.32416818230448	3.89396411092985	5.50669152103571	NA	0.350673253365182	3.87359476469299	5.27628777815371
R9_J7_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.31111586605328	NA	2.64070146818923	NA	NA	NA	0.233052214251784	2.47590866712126	2	NA	2.31111586605328	2.64070146818923	NA	FALSE	2.31111586605328	2.64070146818923	NA	NA	0.350673253365182	1.77456216039089	3.17725517385162
R4_J8_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.22723868620948	NA	2.34380097879282	NA	NA	NA	0.0824219875163322	2.28551983250115	2	NA	2.22723868620948	2.34380097879282	NA	FALSE	2.22723868620948	2.34380097879282	NA	NA	0.350673253365182	1.58417332577079	2.98686633923151
R8_J16_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.83181769551728	NA	2.16109298531811	NA	NA	NA	0.232832790295332	1.99645534041769	2	NA	1.83181769551728	2.16109298531811	NA	FALSE	1.83181769551728	2.16109298531811	NA	NA	0.350673253365182	1.29510883368733	2.69780184714806
R11_J26_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.78089226489783	NA	2.2010603588907	NA	NA	NA	0.297103708500587	1.99097631189426	2	NA	1.78089226489783	2.2010603588907	NA	FALSE	1.78089226489783	2.2010603588907	NA	NA	0.350673253365182	1.2896298051639	2.69232281862463
R5_J14_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	3.47640954316893	NA	3.91965742251223	NA	NA	NA	0.313423581230206	3.69803348284058	2	NA	3.47640954316893	3.91965742251223	NA	FALSE	3.47640954316893	3.91965742251223	NA	NA	0.350673253365182	2.99668697611022	4.39937998957095
R11_J25_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.60468599550658	NA	2.96615008156607	NA	NA	NA	0.255593706408062	2.78541803853632	2	NA	2.60468599550658	2.96615008156607	NA	FALSE	2.60468599550658	2.96615008156607	NA	NA	0.350673253365182	2.08407153180596	3.48676454526669
R1_J21_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	3.90478228308548	NA	4.13376835236541	NA	NA	NA	0.161917602385093	4.01927531772545	2	NA	3.90478228308548	4.13376835236541	NA	FALSE	3.90478228308548	4.13376835236541	NA	NA	0.350673253365182	3.31792881099508	4.72062182445581
R11_J24_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.24168182304483	NA	1.72145187601958	NA	NA	NA	0.339248657868674	1.4815668495322	2	NA	1.24168182304483	1.72145187601958	NA	FALSE	1.24168182304483	1.72145187601958	NA	NA	0.350673253365182	0.780220342801838	2.18291335626256
R10_J23_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	3.94672087300738	NA	4.28221859706362	NA	NA	NA	0.23723271575282	4.1144697350355	2	NA	3.94672087300738	4.28221859706362	NA	FALSE	3.94672087300738	4.28221859706362	NA	NA	0.350673253365182	3.41312322830514	4.81581624176586
R7_J23_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.87728682999893	NA	3.0489396411093	NA	NA	NA	0.121376866745875	2.96311323555411	2	NA	2.87728682999893	3.0489396411093	NA	FALSE	2.87728682999893	3.0489396411093	NA	NA	0.350673253365182	2.26176672882375	3.66445974228448
R8_J1_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.66106772226383	NA	2.16965742251223	NA	NA	NA	0.359627225887282	1.91536257238803	2	NA	1.66106772226383	2.16965742251223	NA	FALSE	1.66106772226383	2.16965742251223	NA	NA	0.350673253365182	1.21401606565767	2.61670907911839
R3_J20_Bd	TRUE	TRUE	ITS1-3/5.8SChytr	4.31676158504673	NA	3.06900609821333	NA	3.46003262642741	NA	NA	NA	0.638197985114723	3.61526676989582	3	4.31676158504673	3.06900609821333	3.46003262642741	NA	FALSE	4.31676158504673	3.06900609821333	3.46003262642741	NA	0.350673253365182	2.91392026316546	4.31661327662618
R5_J17_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.47234406761528	NA	2.13539967373573	NA	NA	NA	0.468851115391525	1.8038718706755	2	NA	1.47234406761528	2.13539967373573	NA	FALSE	1.47234406761528	2.13539967373573	NA	NA	0.350673253365182	1.10252536394514	2.50521837740586
R12_J12_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	4.47394886059698	NA	5.0615823817292	NA	NA	NA	0.415519647645119	4.76776562116309	2	NA	4.47394886059698	5.0615823817292	NA	FALSE	4.47394886059698	5.0615823817292	NA	NA	0.350673253365182	4.06641911443273	5.46911212789345
R2_J25_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.05049748582433	NA	2.61786296900489	NA	NA	NA	0.401187980568159	2.33418022741461	2	NA	2.05049748582433	2.61786296900489	NA	FALSE	2.05049748582433	2.61786296900489	NA	NA	0.350673253365182	1.63283372068425	3.03552673414497
R11_J11_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.01401519204023	NA	1.12479608482871	NA	NA	NA	0.0783339205166373	1.06940563843447	2	NA	1.01401519204023	1.12479608482871	NA	FALSE	1.01401519204023	1.12479608482871	NA	NA	0.350673253365182	0.368059131704105	1.77075214516483
R7_J27_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.72097999358083	NA	2.00978792822186	NA	NA	NA	0.204218049045155	1.86538396090134	2	NA	1.72097999358083	2.00978792822186	NA	FALSE	1.72097999358083	2.00978792822186	NA	NA	0.350673253365182	1.16403745417098	2.56673046763171
R1_J16_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	3.97068578153418	NA	4.37928221859706	NA	NA	NA	0.288921311415825	4.17498400006562	2	NA	3.97068578153418	4.37928221859706	NA	FALSE	3.97068578153418	4.37928221859706	NA	NA	0.350673253365182	3.47363749333526	4.87633050679599
R5_J4_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.52979565636033	NA	3.09176182707993	NA	NA	NA	0.397370090113269	2.81077874172013	2	NA	2.52979565636033	3.09176182707993	NA	FALSE	2.52979565636033	3.09176182707993	NA	NA	0.350673253365182	2.10943223498977	3.5121252484505
R10_J3_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.20626939124853	NA	2.76060358890701	NA	NA	NA	0.391973470207919	2.48343649007777	2	NA	2.20626939124853	2.76060358890701	NA	FALSE	2.20626939124853	2.76060358890701	NA	NA	0.350673253365182	1.78208998334741	3.18478299680813
R1_J22_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	3.02706750829143	NA	3.51141924959217	NA	NA	NA	0.342488400753265	3.2692433789418	2	NA	3.02706750829143	3.51141924959217	NA	FALSE	3.02706750829143	3.51141924959217	NA	NA	0.350673253365182	2.56789687221144	3.97058988567216
R4_J11_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.04450625869263	NA	2.66068515497553	NA	NA	NA	0.435704275985682	2.35259570683408	2	NA	2.04450625869263	2.66068515497553	NA	FALSE	2.04450625869263	2.66068515497553	NA	NA	0.350673253365182	1.65124920010372	3.05394221356444
R2_J6_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	NA	NA	3.40008156606851	NA	3.91283498327615	4.01697080062523	0.399388989690063	3.6824922290096	4	NA	NA	3.40008156606851	3.96490289195069	FALSE	3.40008156606851	3.96490289195069	NA	NA	0.350673253365182	2.98114572227924	4.38383873573997
R6_J22_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	3.52433936022253	NA	4.19942903752039	NA	NA	NA	0.477360488726354	3.86188419887146	2	NA	3.52433936022253	4.19942903752039	NA	FALSE	3.52433936022253	4.19942903752039	NA	NA	0.350673253365182	3.1605376921411	4.56323070560182
R7_J19_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.20873007382048	NA	1.76427406199021	NA	NA	NA	0.392828921282239	1.48650206790534	2	NA	1.20873007382048	1.76427406199021	NA	FALSE	1.20873007382048	1.76427406199021	NA	NA	0.350673253365182	0.785155561174981	2.18784857463571
R12_J14_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.49331336257623	NA	2.18393148450245	NA	NA	NA	0.488340757224347	1.83862242353934	2	NA	1.49331336257623	2.18393148450245	NA	FALSE	1.49331336257623	2.18393148450245	NA	NA	0.350673253365182	1.13727591680897	2.5399689302697
R12_J3_Bd	TRUE	TRUE	ITS1-3/5.8SChytr	NA	NA	1.67904140365893	NA	-1.61867862969005	NA	2.80494559314564	-2.82417386689087	1.64902008755528	0.0169162123654221	4	NA	1.67904140365893	-1.61867862969005	-0.0096141368726157	FALSE	1.67904140365893	-1.61867862969005	-0.0096141368726157	NA	0.350673253365182	-0.684430294364941	0.718262719095785
R6_J7_Bd	TRUE	TRUE	ITS1-3/5.8SChytr	NA	NA	1.85877821760993	NA	0.993474714518761	NA	NA	NA	0.611861974820239	1.42612646606434	4	NA	1.85877821760993	0.993474714518761	NA	FALSE	1.85877821760993	0.993474714518761	NA	NA	0.350673253365182	0.724779959333981	2.12747297279471
R8_J3_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	0.507756499411576	NA	1.04200652528548	NA	NA	NA	0.377771816144527	0.774881512348529	2	NA	0.507756499411576	1.04200652528548	NA	FALSE	0.507756499411576	1.04200652528548	NA	NA	0.350673253365182	0.0735350056181655	1.47622801907889
R2_J2_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	3.88081737455868	NA	4.47063621533442	NA	NA	NA	0.417064901984113	4.17572679494655	2	NA	3.88081737455868	4.47063621533442	NA	FALSE	3.88081737455868	4.47063621533442	NA	NA	0.350673253365182	3.47438028821619	4.87707330167691
R8_J6_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.97860276024393	NA	2.70921696574225	NA	NA	NA	0.516622259139085	2.34390986299309	2	NA	1.97860276024393	2.70921696574225	NA	FALSE	1.97860276024393	2.70921696574225	NA	NA	0.350673253365182	1.64256335626273	3.04525636972345
R4_J17_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	-0.0853749866267259	NA	1.03344208809135	NA	1.27472761043273	1.4251460132703	0.754104382219904	0.766001304438714	4	NA	-0.0853749866267259	1.03344208809135	1.34993681185151	FALSE	-0.0853749866267259	1.03344208809135	1.34993681185151	NA	0.350673253365182	0.0646547977083508	1.46734781116908
R11_J8_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.74794051567348	NA	2.51794453507341	NA	NA	NA	0.544475063658589	2.13294252537344	2	NA	1.74794051567348	2.51794453507341	NA	FALSE	1.74794051567348	2.51794453507341	NA	NA	0.350673253365182	1.43159601864308	2.83428903210381
R10_J25_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.71552369744303	NA	3.34298531810767	NA	NA	NA	0.443682366906266	3.02925450777535	2	NA	2.71552369744303	3.34298531810767	NA	FALSE	2.71552369744303	3.34298531810767	NA	NA	0.350673253365182	2.32790800104498	3.73060101450571
R7_J17_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.95816839627688	NA	3.55995106035889	NA	NA	NA	0.425524602572895	3.25905972831788	2	NA	2.95816839627688	3.55995106035889	NA	FALSE	2.95816839627688	3.55995106035889	NA	NA	0.350673253365182	2.55771322158752	3.96040623504825
R7_J13_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.62811597303948	NA	2.17251223491028	NA	NA	NA	0.38494628842145	1.90031410397488	2	NA	1.62811597303948	2.17251223491028	NA	FALSE	1.62811597303948	2.17251223491028	NA	NA	0.350673253365182	1.19896759724451	2.60166061070524
R7_J22_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.35851075211298	NA	1.76141924959217	NA	NA	NA	0.284899330765219	1.55996500085257	2	NA	1.35851075211298	1.76141924959217	NA	FALSE	1.35851075211298	1.76141924959217	NA	NA	0.350673253365182	0.85861849412221	2.26131150758294
R10_J6_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	1.59216861024928	NA	2.16109298531811	NA	NA	NA	0.402290283593488	1.87663079778369	2	NA	1.59216861024928	2.16109298531811	NA	FALSE	1.59216861024928	2.16109298531811	NA	NA	0.350673253365182	1.17528429105333	2.57797730451406
R10_J16_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.73649299240398	NA	3.35154975530179	NA	NA	NA	0.434910807859691	3.04402137385289	2	NA	2.73649299240398	3.35154975530179	NA	FALSE	2.73649299240398	3.35154975530179	NA	NA	0.350673253365182	2.34267486712252	3.74536788058325
R9_J26_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.35305445597518	NA	3.07463295269168	NA	NA	NA	0.510233048186632	2.71384370433343	2	NA	2.35305445597518	3.07463295269168	NA	FALSE	2.35305445597518	3.07463295269168	NA	NA	0.350673253365182	2.01249719760307	3.41519021106379
R8_J2_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.05948432652188	NA	2.79771615008157	NA	NA	NA	0.522008728526765	2.42860023830172	2	NA	2.05948432652188	2.79771615008157	NA	FALSE	2.05948432652188	2.79771615008157	NA	NA	0.350673253365182	1.72725373157136	3.12994674503209
R3_J25_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	NA	NA	2.07446239435113	NA	2.87479608482871	NA	NA	NA	0.565921379748755	2.47462923958992	2	NA	2.07446239435113	2.87479608482871	NA	FALSE	2.07446239435113	2.87479608482871	NA	NA	0.350673253365182	1.77328273285956	3.17597574632028
R4_J2_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	2.64159711136252	2.43723855873094	NA	NA	NA	NA	NA	NA	0.144503318359257	2.53941783504673	2	2.53941783504673	NA	NA	NA	TRUE	2.64159711136252	2.43723855873094	NA	NA	0.350673253365182	1.83807132831637	3.24076434177709
R3_J18_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	3.4647879008362	3.41873526925726	NA	NA	NA	NA	NA	NA	0.0325641280809594	3.44176158504673	2	3.44176158504673	NA	NA	NA	TRUE	3.4647879008362	3.41873526925726	NA	NA	0.350673253365182	2.74041507831637	4.14310809177709
R3_J12_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	2.03427803241515	2.20121882188884	NA	NA	NA	NA	NA	NA	0.118044964293478	2.11774842715199	2	2.11774842715199	NA	NA	NA	TRUE	2.03427803241515	2.20121882188884	NA	NA	0.350673253365182	1.41640192042163	2.81909493388236
R4_J5_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	3.9022879008362	4.02317605873094	NA	NA	NA	NA	NA	NA	0.0854808362125187	3.96273197978357	2	3.96273197978357	NA	NA	NA	TRUE	3.9022879008362	4.02317605873094	NA	NA	0.350673253365182	3.26138547305321	4.66407848651393
R3_J19_Bd	TRUE	FALSE	ITS1-3/5.8SChytr	3.05319250609936	3.15105434820462	NA	NA	NA	NA	NA	NA	0.0691987721720386	3.10212342715199	2	3.10212342715199	NA	NA	NA	TRUE	3.05319250609936	3.15105434820462	NA	NA	0.350673253365182	2.40077692042163	3.80346993388236
R3_J1_Bd	FALSE	FALSE	ITS1-3/5.8SChytr	4.31963987452041	4.32539645346778	NA	NA	NA	NA	NA	NA	0.00407051601012036	4.3225181639941	2	4.3225181639941	NA	NA	NA	TRUE	4.31963987452041	4.32539645346778	NA	NA	0.350673253365182	3.62117165726373	5.02386467072446
