Segment	Ramp/Plateau	Ramp/Plateau #	Well	Dye	Cycle #	Fluorescence	Temperature
 1	R	 3	42	SYBR	  1	    60397	83.5
 1	R	 3	42	SYBR	  1	    60297	83.7
 1	R	 3	42	SYBR	  1	    60286	83.7
 1	R	 3	42	SYBR	  1	    60113	84.0
 1	R	 3	42	SYBR	  1	    60202	84.0
 1	R	 3	42	SYBR	  1	    60162	84.2
 1	R	 3	42	SYBR	  1	    59994	84.2
 1	R	 3	42	SYBR	  1	    60162	84.4
 1	R	 3	42	SYBR	  1	    59824	84.5
 1	R	 3	42	SYBR	  1	    59767	84.7
 1	R	 3	42	SYBR	  1	    59766	84.7
 1	R	 3	42	SYBR	  1	    59853	84.9
 1	R	 3	42	SYBR	  1	    59516	85.0
 1	R	 3	42	SYBR	  1	    59670	85.0
 1	R	 3	42	SYBR	  1	    59485	85.2
 1	R	 3	42	SYBR	  1	    59396	85.4
 1	R	 3	42	SYBR	  1	    59246	85.5
 1	R	 3	42	SYBR	  1	    59231	85.5
 1	R	 3	42	SYBR	  1	    59017	85.7
 1	R	 3	42	SYBR	  1	    58783	85.9
 1	R	 3	42	SYBR	  1	    58652	86.0
 1	R	 3	42	SYBR	  1	    58194	86.0
 1	R	 3	42	SYBR	  1	    57936	86.2
 1	R	 3	42	SYBR	  1	    57261	86.4
 1	R	 3	42	SYBR	  1	    56674	86.5
 1	R	 3	42	SYBR	  1	    55210	86.5
 1	R	 3	42	SYBR	  1	    53653	86.7
 1	R	 3	42	SYBR	  1	    51789	86.7
 1	R	 3	42	SYBR	  1	    49724	86.9
 1	R	 3	42	SYBR	  1	    47233	87.0
 1	R	 3	42	SYBR	  1	    44445	87.0
 1	R	 3	42	SYBR	  1	    41191	87.2
 1	R	 3	42	SYBR	  1	    37485	87.4
 1	R	 3	42	SYBR	  1	    34413	87.5
 1	R	 3	42	SYBR	  1	    30719	87.5
 1	R	 3	42	SYBR	  1	    27767	87.7
 1	R	 3	42	SYBR	  1	    25167	87.9
 1	R	 3	42	SYBR	  1	    22930	88.0
 1	R	 3	42	SYBR	  1	    21588	88.0
 1	R	 3	42	SYBR	  1	    20794	88.2
 1	R	 3	42	SYBR	  1	    20437	88.2
 1	R	 3	42	SYBR	  1	    20162	88.5
 1	R	 3	42	SYBR	  1	    20040	88.5
 1	R	 3	42	SYBR	  1	    19821	88.7
 1	R	 3	42	SYBR	  1	    19835	88.7
 1	R	 3	42	SYBR	  1	    19714	88.9
 1	R	 3	42	SYBR	  1	    19688	89.0
 1	R	 3	42	SYBR	  1	    19485	89.2
 1	R	 3	42	SYBR	  1	    19291	89.2
 1	R	 3	42	SYBR	  1	    18986	89.4
 1	R	 3	42	SYBR	  1	    18949	89.5
 1	R	 3	42	SYBR	  1	    18917	89.7
 1	R	 3	42	SYBR	  1	    18622	89.7
 1	R	 3	42	SYBR	  1	    18462	89.9
 1	R	 3	42	SYBR	  1	    18356	90.0
 1	R	 3	42	SYBR	  1	    18183	90.0
 1	R	 3	42	SYBR	  1	    17737	90.2
 1	R	 3	42	SYBR	  1	    17547	90.5
 1	R	 3	42	SYBR	  1	    17337	90.5
 1	R	 3	42	SYBR	  1	    17069	90.5
 1	R	 3	42	SYBR	  1	    16504	90.7
 1	R	 3	42	SYBR	  1	    16447	90.9
 1	R	 3	42	SYBR	  1	    15915	91.0
 1	R	 3	42	SYBR	  1	    15698	91.0
 1	R	 3	42	SYBR	  1	    15196	91.2
 1	R	 3	42	SYBR	  1	    14887	91.4
 1	R	 3	42	SYBR	  1	    14380	91.5
 1	R	 3	42	SYBR	  1	    13969	91.5
 1	R	 3	42	SYBR	  1	    13596	91.7
 1	R	 3	42	SYBR	  1	    13182	91.7
 1	R	 3	42	SYBR	  1	    12628	91.9
 1	R	 3	42	SYBR	  1	    12247	92.0
 1	R	 3	42	SYBR	  1	    10982	92.2
 1	R	 3	42	SYBR	  1	    10445	92.2
 1	R	 3	42	SYBR	  1	    10044	92.4
 1	R	 3	42	SYBR	  1	     9774	92.5
 1	R	 3	42	SYBR	  1	     9540	92.7
 1	R	 3	42	SYBR	  1	     9275	92.7
 1	R	 3	42	SYBR	  1	     9137	92.9
 1	R	 3	42	SYBR	  1	     8920	93.0
 1	R	 3	42	SYBR	  1	     8786	93.2
 1	R	 3	42	SYBR	  1	     8701	93.2
 1	R	 3	42	SYBR	  1	     8630	93.4
 1	R	 3	42	SYBR	  1	     8535	93.5
 1	R	 3	42	SYBR	  1	     8450	93.5
 1	R	 3	42	SYBR	  1	     8400	93.7
 1	R	 3	42	SYBR	  1	     8355	93.9
 1	R	 3	42	SYBR	  1	     8332	94.0
 1	R	 3	42	SYBR	  1	     8274	94.0
 1	R	 3	42	SYBR	  1	     8228	94.2
 1	R	 3	42	SYBR	  1	     8016	94.4
 1	R	 3	42	SYBR	  1	     8055	94.5
 1	R	 3	42	SYBR	  1	     8028	94.7
 1	R	 3	42	SYBR	  1	     7996	95.0
 1	R	 3	42	SYBR	  1	     7836	95.0
 1	R	 3	43	SYBR	  1	    65201	54.2
 1	R	 3	43	SYBR	  1	    65198	54.5
 1	R	 3	43	SYBR	  1	    65238	54.7
 1	R	 3	43	SYBR	  1	    65244	54.7
 1	R	 3	43	SYBR	  1	    65219	54.7
 1	R	 3	43	SYBR	  1	    65229	55.0
 1	R	 3	43	SYBR	  1	    65257	55.1
 1	R	 3	43	SYBR	  1	    65260	55.2
 1	R	 3	43	SYBR	  1	    65199	55.2
 1	R	 3	43	SYBR	  1	    65234	55.5
 1	R	 3	43	SYBR	  1	    65264	55.6
 1	R	 3	43	SYBR	  1	    65297	55.7
 1	R	 3	43	SYBR	  1	    65326	55.7
 1	R	 3	43	SYBR	  1	    65268	56.0
 1	R	 3	43	SYBR	  1	    65297	56.1
 1	R	 3	43	SYBR	  1	    65340	56.2
 1	R	 3	43	SYBR	  1	    65290	56.2
 1	R	 3	43	SYBR	  1	    65322	56.5
 1	R	 3	43	SYBR	  1	    65341	56.6
 1	R	 3	43	SYBR	  1	    65314	56.7
 1	R	 3	43	SYBR	  1	    65328	56.7
 1	R	 3	43	SYBR	  1	    65251	57.0
 1	R	 3	43	SYBR	  1	    65296	57.1
 1	R	 3	43	SYBR	  1	    65304	57.2
 1	R	 3	43	SYBR	  1	    65329	57.2
 1	R	 3	43	SYBR	  1	    65268	57.5
 1	R	 3	43	SYBR	  1	    65239	57.6
 1	R	 3	43	SYBR	  1	    65295	57.7
 1	R	 3	43	SYBR	  1	    65275	57.7
 1	R	 3	43	SYBR	  1	    65221	58.0
 1	R	 3	43	SYBR	  1	    65268	58.1
 1	R	 3	43	SYBR	  1	    65295	58.2
 1	R	 3	43	SYBR	  1	    65268	58.2
 1	R	 3	43	SYBR	  1	    65219	58.5
 1	R	 3	43	SYBR	  1	    65203	58.7
 1	R	 3	43	SYBR	  1	    65229	58.7
 1	R	 3	43	SYBR	  1	    65253	58.8
 1	R	 3	43	SYBR	  1	    65200	59.1
 1	R	 3	43	SYBR	  1	    65200	59.2
 1	R	 3	43	SYBR	  1	    65184	59.2
 1	R	 3	43	SYBR	  1	    65163	59.3
 1	R	 3	43	SYBR	  1	    65165	59.5
 1	R	 3	43	SYBR	  1	    65116	59.6
 1	R	 3	43	SYBR	  1	    65164	59.7
 1	R	 3	43	SYBR	  1	    65189	59.7
 1	R	 3	43	SYBR	  1	    65182	60.0
 1	R	 3	43	SYBR	  1	    65167	60.1
 1	R	 3	43	SYBR	  1	    65088	60.2
 1	R	 3	43	SYBR	  1	    65146	60.3
 1	R	 3	43	SYBR	  1	    65055	60.5
 1	R	 3	43	SYBR	  1	    65147	60.6
 1	R	 3	43	SYBR	  1	    65158	60.7
 1	R	 3	43	SYBR	  1	    65061	60.7
 1	R	 3	43	SYBR	  1	    65044	61.0
 1	R	 3	43	SYBR	  1	    65104	61.1
 1	R	 3	43	SYBR	  1	    65055	61.2
 1	R	 3	43	SYBR	  1	    65099	61.2
 1	R	 3	43	SYBR	  1	    65041	61.5
 1	R	 3	43	SYBR	  1	    65048	61.6
 1	R	 3	43	SYBR	  1	    64986	61.7
 1	R	 3	43	SYBR	  1	    65070	61.7
 1	R	 3	43	SYBR	  1	    65002	62.0
 1	R	 3	43	SYBR	  1	    64977	62.1
 1	R	 3	43	SYBR	  1	    64987	62.2
 1	R	 3	43	SYBR	  1	    65013	62.2
 1	R	 3	43	SYBR	  1	    65053	62.2
 1	R	 3	43	SYBR	  1	    65042	62.5
 1	R	 3	43	SYBR	  1	    64982	62.6
 1	R	 3	43	SYBR	  1	    64960	62.7
 1	R	 3	43	SYBR	  1	    65022	62.7
 1	R	 3	43	SYBR	  1	    64967	63.0
 1	R	 3	43	SYBR	  1	    65004	63.1
 1	R	 3	43	SYBR	  1	    65001	63.2
 1	R	 3	43	SYBR	  1	    64955	63.2
 1	R	 3	43	SYBR	  1	    65008	63.5
 1	R	 3	43	SYBR	  1	    64935	63.6
 1	R	 3	43	SYBR	  1	    64986	63.7
 1	R	 3	43	SYBR	  1	    64926	63.7
 1	R	 3	43	SYBR	  1	    64892	63.8
 1	R	 3	43	SYBR	  1	    65010	64.0
 1	R	 3	43	SYBR	  1	    64970	64.2
 1	R	 3	43	SYBR	  1	    64886	64.2
 1	R	 3	43	SYBR	  1	    64872	64.4
 1	R	 3	43	SYBR	  1	    64916	64.5
 1	R	 3	43	SYBR	  1	    64831	64.5
 1	R	 3	43	SYBR	  1	    64870	64.7
 1	R	 3	43	SYBR	  1	    64874	64.7
 1	R	 3	43	SYBR	  1	    64847	65.0
 1	R	 3	43	SYBR	  1	    64843	65.0
 1	R	 3	43	SYBR	  1	    64789	65.2
 1	R	 3	43	SYBR	  1	    64806	65.4
 1	R	 3	43	SYBR	  1	    64822	65.5
 1	R	 3	43	SYBR	  1	    64880	65.5
 1	R	 3	43	SYBR	  1	    64834	65.7
 1	R	 3	43	SYBR	  1	    64819	65.7
 1	R	 3	43	SYBR	  1	    64805	65.9
 1	R	 3	43	SYBR	  1	    64823	66.0
 1	R	 3	43	SYBR	  1	    64801	66.2
 1	R	 3	43	SYBR	  1	    64789	66.2
 1	R	 3	43	SYBR	  1	    64839	66.4
 1	R	 3	43	SYBR	  1	    64821	66.5
 1	R	 3	43	SYBR	  1	    64844	66.7
 1	R	 3	43	SYBR	  1	    64746	66.7
 1	R	 3	43	SYBR	  1	    64756	66.9
 1	R	 3	43	SYBR	  1	    64716	67.0
 1	R	 3	43	SYBR	  1	    64718	67.0
 1	R	 3	43	SYBR	  1	    64710	67.2
 1	R	 3	43	SYBR	  1	    64729	67.4
 1	R	 3	43	SYBR	  1	    64699	67.5
 1	R	 3	43	SYBR	  1	    64689	67.5
 1	R	 3	43	SYBR	  1	    64754	67.7
 1	R	 3	43	SYBR	  1	    64674	67.9
 1	R	 3	43	SYBR	  1	    64662	68.0
 1	R	 3	43	SYBR	  1	    64708	68.2
 1	R	 3	43	SYBR	  1	    64621	68.2
 1	R	 3	43	SYBR	  1	    64656	68.4
 1	R	 3	43	SYBR	  1	    64639	68.5
 1	R	 3	43	SYBR	  1	    64645	68.5
 1	R	 3	43	SYBR	  1	    64604	68.7
 1	R	 3	43	SYBR	  1	    64568	68.9
 1	R	 3	43	SYBR	  1	    64518	69.0
 1	R	 3	43	SYBR	  1	    64561	69.0
 1	R	 3	43	SYBR	  1	    64488	69.2
 1	R	 3	43	SYBR	  1	    64519	69.2
 1	R	 3	43	SYBR	  1	    64496	69.5
 1	R	 3	43	SYBR	  1	    64556	69.5
 1	R	 3	43	SYBR	  1	    64536	69.7
 1	R	 3	43	SYBR	  1	    64486	69.7
 1	R	 3	43	SYBR	  1	    64441	69.9
 1	R	 3	43	SYBR	  1	    64491	70.2
 1	R	 3	43	SYBR	  1	    64432	70.2
 1	R	 3	43	SYBR	  1	    64411	70.4
 1	R	 3	43	SYBR	  1	    64413	70.5
 1	R	 3	43	SYBR	  1	    64372	70.7
 1	R	 3	43	SYBR	  1	    64395	70.7
 1	R	 3	43	SYBR	  1	    64366	70.9
 1	R	 3	43	SYBR	  1	    64361	71.0
 1	R	 3	43	SYBR	  1	    64403	71.0
 1	R	 3	43	SYBR	  1	    64265	71.2
 1	R	 3	43	SYBR	  1	    64328	71.4
 1	R	 3	43	SYBR	  1	    64312	71.4
 1	R	 3	43	SYBR	  1	    64249	71.5
 1	R	 3	43	SYBR	  1	    64303	71.7
 1	R	 3	43	SYBR	  1	    64323	71.7
 1	R	 3	43	SYBR	  1	    64225	71.9
 1	R	 3	43	SYBR	  1	    64212	72.0
 1	R	 3	43	SYBR	  1	    64245	72.2
 1	R	 3	43	SYBR	  1	    64225	72.2
 1	R	 3	43	SYBR	  1	    64178	72.4
 1	R	 3	43	SYBR	  1	    64179	72.5
 1	R	 3	43	SYBR	  1	    64098	72.5
 1	R	 3	43	SYBR	  1	    64163	72.7
 1	R	 3	43	SYBR	  1	    64141	72.9
 1	R	 3	43	SYBR	  1	    64142	73.0
 1	R	 3	43	SYBR	  1	    64090	73.0
 1	R	 3	43	SYBR	  1	    64145	73.2
 1	R	 3	43	SYBR	  1	    64110	73.4
 1	R	 3	43	SYBR	  1	    64053	73.5
 1	R	 3	43	SYBR	  1	    63978	73.5
 1	R	 3	43	SYBR	  1	    64052	73.7
 1	R	 3	43	SYBR	  1	    64000	73.9
 1	R	 3	43	SYBR	  1	    63977	74.0
 1	R	 3	43	SYBR	  1	    63949	74.0
 1	R	 3	43	SYBR	  1	    63956	74.2
 1	R	 3	43	SYBR	  1	    63895	74.2
 1	R	 3	43	SYBR	  1	    63887	74.4
 1	R	 3	43	SYBR	  1	    63928	74.5
 1	R	 3	43	SYBR	  1	    63907	74.7
 1	R	 3	43	SYBR	  1	    63883	74.7
 1	R	 3	43	SYBR	  1	    63835	74.9
 1	R	 3	43	SYBR	  1	    63859	75.0
 1	R	 3	43	SYBR	  1	    63808	75.0
 1	R	 3	43	SYBR	  1	    63807	75.2
 1	R	 3	43	SYBR	  1	    63786	75.4
 1	R	 3	43	SYBR	  1	    63724	75.5
 1	R	 3	43	SYBR	  1	    63785	75.5
 1	R	 3	43	SYBR	  1	    63712	75.7
 1	R	 3	43	SYBR	  1	    63712	75.9
 1	R	 3	43	SYBR	  1	    63608	76.0
 1	R	 3	43	SYBR	  1	    63639	76.0
 1	R	 3	43	SYBR	  1	    63636	76.2
 1	R	 3	43	SYBR	  1	    63432	76.2
 1	R	 3	43	SYBR	  1	    63449	76.5
 1	R	 3	43	SYBR	  1	    63522	76.5
 1	R	 3	43	SYBR	  1	    63388	76.7
 1	R	 3	43	SYBR	  1	    63375	76.7
 1	R	 3	43	SYBR	  1	    63222	77.0
 1	R	 3	43	SYBR	  1	    63191	77.0
 1	R	 3	43	SYBR	  1	    63248	77.2
 1	R	 3	43	SYBR	  1	    63336	77.2
 1	R	 3	43	SYBR	  1	    63144	77.4
 1	R	 3	43	SYBR	  1	    63176	77.5
 1	R	 3	43	SYBR	  1	    63048	77.5
 1	R	 3	43	SYBR	  1	    63035	77.7
 1	R	 3	43	SYBR	  1	    63053	77.9
 1	R	 3	43	SYBR	  1	    62878	78.0
 1	R	 3	43	SYBR	  1	    62872	78.0
 1	R	 3	43	SYBR	  1	    62928	78.2
 1	R	 3	43	SYBR	  1	    62838	78.4
 1	R	 3	43	SYBR	  1	    62867	78.5
 1	R	 3	43	SYBR	  1	    62786	78.5
 1	R	 3	43	SYBR	  1	    62813	78.7
 1	R	 3	43	SYBR	  1	    62640	78.9
 1	R	 3	43	SYBR	  1	    62736	79.0
 1	R	 3	43	SYBR	  1	    62635	79.0
 1	R	 3	43	SYBR	  1	    62574	79.2
 1	R	 3	43	SYBR	  1	    62638	79.2
 1	R	 3	43	SYBR	  1	    62493	79.5
 1	R	 3	43	SYBR	  1	    62439	79.5
 1	R	 3	43	SYBR	  1	    62495	79.7
 1	R	 3	43	SYBR	  1	    62356	79.7
 1	R	 3	43	SYBR	  1	    62408	80.0
 1	R	 3	43	SYBR	  1	    62388	80.0
 1	R	 3	43	SYBR	  1	    62317	80.2
 1	R	 3	43	SYBR	  1	    62297	80.2
 1	R	 3	43	SYBR	  1	    62156	80.4
 1	R	 3	43	SYBR	  1	    62261	80.5
 1	R	 3	43	SYBR	  1	    62183	80.7
 1	R	 3	43	SYBR	  1	    62000	80.7
 1	R	 3	43	SYBR	  1	    62145	80.9
 1	R	 3	43	SYBR	  1	    61999	81.0
 1	R	 3	43	SYBR	  1	    61954	81.2
 1	R	 3	43	SYBR	  1	    61921	81.2
 1	R	 3	43	SYBR	  1	    61888	81.4
 1	R	 3	43	SYBR	  1	    61894	81.5
 1	R	 3	43	SYBR	  1	    61856	81.5
 1	R	 3	43	SYBR	  1	    61851	81.7
 1	R	 3	43	SYBR	  1	    61841	81.7
 1	R	 3	43	SYBR	  1	    61733	82.0
 1	R	 3	43	SYBR	  1	    61671	82.0
 1	R	 3	43	SYBR	  1	    61658	82.2
 1	R	 3	43	SYBR	  1	    61607	82.4
 1	R	 3	43	SYBR	  1	    61566	82.5
 1	R	 3	43	SYBR	  1	    61526	82.5
 1	R	 3	43	SYBR	  1	    61500	82.7
 1	R	 3	43	SYBR	  1	    61387	82.7
 1	R	 3	43	SYBR	  1	    61403	82.9
 1	R	 3	43	SYBR	  1	    61451	83.0
 1	R	 3	43	SYBR	  1	    61311	83.2
 1	R	 3	43	SYBR	  1	    61363	83.2
 1	R	 3	43	SYBR	  1	    61225	83.4
 1	R	 3	43	SYBR	  1	    61190	83.5
 1	R	 3	43	SYBR	  1	    61227	83.7
 1	R	 3	43	SYBR	  1	    61241	83.7
 1	R	 3	43	SYBR	  1	    61199	84.0
 1	R	 3	43	SYBR	  1	    61108	84.0
 1	R	 3	43	SYBR	  1	    61010	84.2
 1	R	 3	43	SYBR	  1	    61052	84.2
 1	R	 3	43	SYBR	  1	    60955	84.4
 1	R	 3	43	SYBR	  1	    60935	84.5
 1	R	 3	43	SYBR	  1	    60865	84.7
 1	R	 3	43	SYBR	  1	    60922	84.7
 1	R	 3	43	SYBR	  1	    60879	84.9
 1	R	 3	43	SYBR	  1	    60714	85.0
 1	R	 3	43	SYBR	  1	    60739	85.0
 1	R	 3	43	SYBR	  1	    60688	85.2
 1	R	 3	43	SYBR	  1	    60574	85.4
 1	R	 3	43	SYBR	  1	    60452	85.5
 1	R	 3	43	SYBR	  1	    60309	85.5
 1	R	 3	43	SYBR	  1	    60252	85.7
 1	R	 3	43	SYBR	  1	    60029	85.9
 1	R	 3	43	SYBR	  1	    59599	86.0
 1	R	 3	43	SYBR	  1	    59147	86.0
 1	R	 3	43	SYBR	  1	    58692	86.2
 1	R	 3	43	SYBR	  1	    57818	86.4
 1	R	 3	43	SYBR	  1	    57026	86.5
 1	R	 3	43	SYBR	  1	    55403	86.5
 1	R	 3	43	SYBR	  1	    53642	86.7
 1	R	 3	43	SYBR	  1	    51459	86.7
 1	R	 3	43	SYBR	  1	    48663	86.9
 1	R	 3	43	SYBR	  1	    45102	87.0
 1	R	 3	43	SYBR	  1	    40284	87.0
 1	R	 3	43	SYBR	  1	    36274	87.2
 1	R	 3	43	SYBR	  1	    32993	87.4
 1	R	 3	43	SYBR	  1	    30234	87.5
 1	R	 3	43	SYBR	  1	    27612	87.5
 1	R	 3	43	SYBR	  1	    25269	87.7
 1	R	 3	43	SYBR	  1	    23145	87.9
 1	R	 3	43	SYBR	  1	    21385	88.0
 1	R	 3	43	SYBR	  1	    20254	88.0
 1	R	 3	43	SYBR	  1	    19339	88.2
 1	R	 3	43	SYBR	  1	    18951	88.2
 1	R	 3	43	SYBR	  1	    18493	88.5
 1	R	 3	43	SYBR	  1	    18192	88.5
 1	R	 3	43	SYBR	  1	    18009	88.7
 1	R	 3	43	SYBR	  1	    17804	88.7
 1	R	 3	43	SYBR	  1	    17499	88.9
 1	R	 3	43	SYBR	  1	    17483	89.0
 1	R	 3	43	SYBR	  1	    17273	89.2
 1	R	 3	43	SYBR	  1	    17114	89.2
 1	R	 3	43	SYBR	  1	    17040	89.4
 1	R	 3	43	SYBR	  1	    16759	89.5
 1	R	 3	43	SYBR	  1	    16510	89.7
 1	R	 3	43	SYBR	  1	    16376	89.7
 1	R	 3	43	SYBR	  1	    16275	89.9
 1	R	 3	43	SYBR	  1	    16019	90.0
 1	R	 3	43	SYBR	  1	    15984	90.0
 1	R	 3	43	SYBR	  1	    15570	90.2
 1	R	 3	43	SYBR	  1	    15418	90.5
 1	R	 3	43	SYBR	  1	    15300	90.5
 1	R	 3	43	SYBR	  1	    15008	90.5
 1	R	 3	43	SYBR	  1	    14760	90.7
 1	R	 3	43	SYBR	  1	    14492	90.9
 1	R	 3	43	SYBR	  1	    14176	91.0
 1	R	 3	43	SYBR	  1	    13969	91.0
 1	R	 3	43	SYBR	  1	    13635	91.2
 1	R	 3	43	SYBR	  1	    13358	91.4
 1	R	 3	43	SYBR	  1	    13022	91.5
 1	R	 3	43	SYBR	  1	    12630	91.5
 1	R	 3	43	SYBR	  1	    12326	91.7
 1	R	 3	43	SYBR	  1	    12008	91.7
 1	R	 3	43	SYBR	  1	    11452	91.9
 1	R	 3	43	SYBR	  1	    10430	92.0
 1	R	 3	43	SYBR	  1	     9974	92.2
 1	R	 3	43	SYBR	  1	     9692	92.2
 1	R	 3	43	SYBR	  1	     9353	92.4
 1	R	 3	43	SYBR	  1	     9324	92.5
 1	R	 3	43	SYBR	  1	     9005	92.7
 1	R	 3	43	SYBR	  1	     8826	92.7
 1	R	 3	43	SYBR	  1	     8716	92.9
 1	R	 3	43	SYBR	  1	     8706	93.0
 1	R	 3	43	SYBR	  1	     8655	93.2
 1	R	 3	43	SYBR	  1	     8504	93.2
 1	R	 3	43	SYBR	  1	     8523	93.5
 1	R	 3	43	SYBR	  1	     8395	93.5
 1	R	 3	43	SYBR	  1	     8300	93.5
 1	R	 3	43	SYBR	  1	     8217	93.7
 1	R	 3	43	SYBR	  1	     8242	93.9
 1	R	 3	43	SYBR	  1	     8100	94.0
 1	R	 3	43	SYBR	  1	     8116	94.0
 1	R	 3	43	SYBR	  1	     8044	94.2
 1	R	 3	43	SYBR	  1	     8083	94.4
 1	R	 3	43	SYBR	  1	     8019	94.5
 1	R	 3	43	SYBR	  1	     8012	94.7
 1	R	 3	43	SYBR	  1	     7968	95.0
 1	R	 3	43	SYBR	  1	     7807	95.0
 1	R	 3	44	SYBR	  1	    64788	54.2
 1	R	 3	44	SYBR	  1	    64987	54.5
 1	R	 3	44	SYBR	  1	    64890	54.7
 1	R	 3	44	SYBR	  1	    64976	54.7
 1	R	 3	44	SYBR	  1	    65012	54.7
 1	R	 3	44	SYBR	  1	    64990	55.0
 1	R	 3	44	SYBR	  1	    64976	55.1
 1	R	 3	44	SYBR	  1	    65022	55.2
 1	R	 3	44	SYBR	  1	    64911	55.2
 1	R	 3	44	SYBR	  1	    64955	55.5
 1	R	 3	44	SYBR	  1	    64998	55.6
 1	R	 3	44	SYBR	  1	    65029	55.7
 1	R	 3	44	SYBR	  1	    64982	55.7
 1	R	 3	44	SYBR	  1	    64991	56.0
 1	R	 3	44	SYBR	  1	    64986	56.1
 1	R	 3	44	SYBR	  1	    64957	56.2
 1	R	 3	44	SYBR	  1	    64951	56.2
 1	R	 3	44	SYBR	  1	    65041	56.5
 1	R	 3	44	SYBR	  1	    65000	56.6
 1	R	 3	44	SYBR	  1	    65008	56.7
 1	R	 3	44	SYBR	  1	    65010	56.7
 1	R	 3	44	SYBR	  1	    64981	57.0
 1	R	 3	44	SYBR	  1	    64966	57.1
 1	R	 3	44	SYBR	  1	    65044	57.2
 1	R	 3	44	SYBR	  1	    64970	57.2
 1	R	 3	44	SYBR	  1	    64980	57.5
 1	R	 3	44	SYBR	  1	    64962	57.6
 1	R	 3	44	SYBR	  1	    64897	57.7
 1	R	 3	44	SYBR	  1	    64914	57.7
 1	R	 3	44	SYBR	  1	    64958	58.0
 1	R	 3	44	SYBR	  1	    64935	58.1
 1	R	 3	44	SYBR	  1	    64945	58.2
 1	R	 3	44	SYBR	  1	    64918	58.2
 1	R	 3	44	SYBR	  1	    64960	58.3
 1	R	 3	44	SYBR	  1	    64870	58.5
 1	R	 3	44	SYBR	  1	    64895	58.7
 1	R	 3	44	SYBR	  1	    64937	58.7
 1	R	 3	44	SYBR	  1	    64938	59.0
 1	R	 3	44	SYBR	  1	    64879	59.1
 1	R	 3	44	SYBR	  1	    64846	59.2
 1	R	 3	44	SYBR	  1	    64887	59.2
 1	R	 3	44	SYBR	  1	    64909	59.3
 1	R	 3	44	SYBR	  1	    64929	59.5
 1	R	 3	44	SYBR	  1	    64934	59.7
 1	R	 3	44	SYBR	  1	    64859	59.7
 1	R	 3	44	SYBR	  1	    64863	59.7
 1	R	 3	44	SYBR	  1	    64877	60.1
 1	R	 3	44	SYBR	  1	    64877	60.2
 1	R	 3	44	SYBR	  1	    64864	60.3
 1	R	 3	44	SYBR	  1	    64803	60.5
 1	R	 3	44	SYBR	  1	    64795	60.6
 1	R	 3	44	SYBR	  1	    64834	60.7
 1	R	 3	44	SYBR	  1	    64852	60.7
 1	R	 3	44	SYBR	  1	    64851	61.0
 1	R	 3	44	SYBR	  1	    64853	61.1
 1	R	 3	44	SYBR	  1	    64854	61.2
 1	R	 3	44	SYBR	  1	    64855	61.2
 1	R	 3	44	SYBR	  1	    64762	61.5
 1	R	 3	44	SYBR	  1	    64809	61.6
 1	R	 3	44	SYBR	  1	    64892	61.7
 1	R	 3	44	SYBR	  1	    64760	61.7
 1	R	 3	44	SYBR	  1	    64815	62.0
 1	R	 3	44	SYBR	  1	    64858	62.1
 1	R	 3	44	SYBR	  1	    64820	62.2
 1	R	 3	44	SYBR	  1	    64732	62.2
 1	R	 3	44	SYBR	  1	    64759	62.2
 1	R	 3	44	SYBR	  1	    64806	62.5
 1	R	 3	44	SYBR	  1	    64744	62.6
 1	R	 3	44	SYBR	  1	    64807	62.7
 1	R	 3	44	SYBR	  1	    64778	62.7
 1	R	 3	44	SYBR	  1	    64704	63.0
 1	R	 3	44	SYBR	  1	    64727	63.1
 1	R	 3	44	SYBR	  1	    64751	63.2
 1	R	 3	44	SYBR	  1	    64789	63.2
 1	R	 3	44	SYBR	  1	    64703	63.5
 1	R	 3	44	SYBR	  1	    64750	63.6
 1	R	 3	44	SYBR	  1	    64679	63.7
 1	R	 3	44	SYBR	  1	    64713	63.7
 1	R	 3	44	SYBR	  1	    64739	63.8
 1	R	 3	44	SYBR	  1	    64722	64.0
 1	R	 3	44	SYBR	  1	    64670	64.2
 1	R	 3	44	SYBR	  1	    64758	64.2
 1	R	 3	44	SYBR	  1	    64640	64.4
 1	R	 3	44	SYBR	  1	    64721	64.5
 1	R	 3	44	SYBR	  1	    64709	64.5
 1	R	 3	44	SYBR	  1	    64686	64.7
 1	R	 3	44	SYBR	  1	    64711	64.7
 1	R	 3	44	SYBR	  1	    64686	65.0
 1	R	 3	44	SYBR	  1	    64705	65.0
 1	R	 3	44	SYBR	  1	    64675	65.2
 1	R	 3	44	SYBR	  1	    64636	65.4
 1	R	 3	44	SYBR	  1	    64660	65.5
 1	R	 3	44	SYBR	  1	    64692	65.5
 1	R	 3	44	SYBR	  1	    64655	65.7
 1	R	 3	44	SYBR	  1	    64619	65.7
 1	R	 3	44	SYBR	  1	    64606	65.9
 1	R	 3	44	SYBR	  1	    64576	66.0
 1	R	 3	44	SYBR	  1	    64674	66.2
 1	R	 3	44	SYBR	  1	    64651	66.2
 1	R	 3	44	SYBR	  1	    64658	66.4
 1	R	 3	44	SYBR	  1	    64624	66.5
 1	R	 3	44	SYBR	  1	    64548	66.7
 1	R	 3	44	SYBR	  1	    64557	66.7
 1	R	 3	44	SYBR	  1	    64535	66.9
 1	R	 3	44	SYBR	  1	    64551	67.0
