SampleID	Rep	DateStart	RichLevel	Inhibitory	qPCR_bact_log10	CV_log10	Richness	inhibRich	inhibRichFrac	inhibProp	inhibReads	shannon	qPCR_bact_log10_inhib	Inhib	inhibProp_raw	inhibRichFrac_raw	Bd_micro_log10	Bd_qPCR_log10	Centre_qPCR_bact_log10	Centre_CV_log10	Centre_Richness	Centre_inhibRich	Centre_inhibRichFrac	Centre_inhibProp	Centre_inhibReads	Centre_shannon	Centre_qPCR_bact_log10_inhib
Inhib_2020-09-19_10_Rep8	Rep8	2020-09-19	10	1	1.13815187224854	0.841765481069268	1.7027027027027	2.31081081081081	0.495945945945946	0.726843184302437	0.725188167828537	0.289958774487234	0.213740878750795	1	1	0.75	0.327573233810183	2.02216804652102	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-09-19_1_Rep8	Rep8	2020-09-19	1	0	1.03599722350537	-0.356935018510988	-1.2972972972973	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	-0.494588285116473	-0.0850009197197115	0	0	0	0.531764626115059	2.34390986299309	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-09-19_10_Rep8	Rep8	2020-09-19	10	0	0.721635791320818	0.0930616487105975	-0.297297297297297	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	0.187650403486315	-0.0850009197197115	0	0	0	0.69929379375444	2.42860023830172	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Con_2020-09-28_0_Rep9	Rep9	2020-09-28	0	0	-3.48023304076807	-0.650737234830078	-2.2972972972973	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	-0.494588285116473	-0.0850009197197115	0	0	0	2.69811744779592	4.46880353612974	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-09-28_1_Rep9	Rep9	2020-09-28	1	1	0.705641926467707	0.439202155348191	-1.2972972972973	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	-0.494588285116473	-0.0850009197197115	0	0	0	0	2.43744627783146	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-09-28_3_Rep9	Rep9	2020-09-28	3	1	0.913274820227167	0.717034703098862	-0.297297297297297	0.310810810810811	0.245945945945946	-0.0597214685436854	-0.0524472129446033	-0.0348623382659073	-0.00155033486581792	1	0.213435347153878	0.5	0	2.47590866712126	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Inhib_2020-09-28_10_Rep9	Rep9	2020-09-28	10	1	1.33466081992408	0.711796478493808	1.7027027027027	2.31081081081081	0.495945945945946	0.685478325030914	0.691982993185659	0.714306745789977	0.206431205025709	1	0.958635140728477	0.75	0	1.36581332374355	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-09-28_1_Rep9	Rep9	2020-09-28	1	0	0.413693776566547	-0.710298122867945	-1.2972972972973	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	-0.494588285116473	-0.0850009197197115	0	0	0	2.34714693318945	3.71782536239611	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-09-28_3_Rep9	Rep9	2020-09-28	3	0	1.3382090731005	0.923035346858326	-0.297297297297297	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	0.186526097466406	-0.0850009197197115	0	0	0	0	2.71384370433343	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
Non_2020-09-28_10_Rep9	Rep9	2020-09-28	10	0	1.52152224290759	0.996740690022201	0.702702702702703	-0.689189189189189	-0.254054054054054	-0.273156815697563	-0.264302005911138	0.37948282226483	-0.0850009197197115	0	0	0	0	2.54458428775566	4.47111398684204	-0.892728041232037	2.2972972972973	0.689189189189189	0.254054054054054	0.273156815697563	0.264302005911138	0.494588285116473	0.0850009197197115
